Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.198	00000.396	00000.595	00000.794	00000.993	00001.192	00001.392	cell = 0 to 7
00001.591	00001.791	00001.991	00002.191	00002.391	00002.591	00002.792	00002.992	cell = 8 to 15
00003.192	00003.392	00003.593	00003.793	00003.993	00004.193	00004.394	00004.594	cell = 16 to 23
00004.795	00004.995	00005.196	00005.397	00005.597	00005.798	00005.998	00006.199	cell = 24 to 31
00006.399	00006.599	00006.800	00007.000	00007.201	00007.402	00007.602	00007.803	cell = 32 to 39
00008.004	00008.204	00008.405	00008.606	00008.807	00009.008	00009.209	00009.409	cell = 40 to 47
00009.610	00009.811	00010.012	00010.212	00010.413	00010.613	00010.814	00011.014	cell = 48 to 55
00011.215	00011.416	00011.617	00011.818	00012.019	00012.220	00012.421	00012.622	cell = 56 to 63
00012.823	00013.024	00013.225	00013.426	00013.627	00013.828	00014.029	00014.230	cell = 64 to 71
00014.431	00014.632	00014.833	00015.033	00015.234	00015.435	00015.636	00015.837	cell = 72 to 79
00016.038	00016.239	00016.441	00016.642	00016.843	00017.045	00017.246	00017.448	cell = 80 to 87
00017.650	00017.852	00018.054	00018.256	00018.458	00018.660	00018.863	00019.065	cell = 88 to 95
00019.268	00019.471	00019.673	00019.876	00020.078	00020.281	00020.483	00020.685	cell = 96 to 103
00020.887	00021.089	00021.290	00021.492	00021.694	00021.895	00022.096	00022.298	cell = 104 to 111
00022.499	00022.700	00022.901	00023.102	00023.303	00023.504	00023.705	00023.906	cell = 112 to 119
00024.107	00024.308	00024.508	00024.709	00024.910	00025.110	00025.310	00025.511	cell = 120 to 127
00025.711	00025.912	00026.112	00026.313	00026.513	00026.713	00026.913	00027.113	cell = 128 to 135
00027.313	00027.513	00027.713	00027.913	00028.113	00028.312	00028.512	00028.712	cell = 136 to 143
00028.912	00029.112	00029.312	00029.512	00029.712	00029.911	00030.111	00030.311	cell = 144 to 151
00030.511	00030.711	00030.910	00031.110	00031.310	00031.509	00031.709	00031.909	cell = 152 to 159
00032.108	00032.308	00032.507	00032.706	00032.906	00033.105	00033.304	00033.504	cell = 160 to 167
00033.703	00033.903	00034.102	00034.302	00034.501	00034.700	00034.900	00035.099	cell = 168 to 175
00035.298	00035.498	00035.697	00035.897	00036.096	00036.295	00036.495	00036.695	cell = 176 to 183
00036.894	00037.094	00037.293	00037.493	00037.692	00037.892	00038.091	00038.291	cell = 184 to 191
00038.490	00038.689	00038.889	00039.088	00039.287	00039.487	00039.686	00039.886	cell = 192 to 199
00040.085	00040.285	00040.485	00040.685	00040.884	00041.084	00041.283	00041.483	cell = 200 to 207
00041.683	00041.883	00042.082	00042.282	00042.482	00042.682	00042.882	00043.081	cell = 208 to 215
00043.281	00043.481	00043.681	00043.881	00044.081	00044.282	00044.482	00044.682	cell = 216 to 223
00044.883	00045.083	00045.284	00045.484	00045.685	00045.885	00046.085	00046.286	cell = 224 to 231
00046.487	00046.688	00046.888	00047.089	00047.290	00047.490	00047.691	00047.891	cell = 232 to 239
00048.091	00048.292	00048.492	00048.692	00048.892	00049.092	00049.291	00049.491	cell = 240 to 247
00049.692	00049.892	00050.092	00050.292	00050.492	00050.692	00050.892	00051.093	cell = 248 to 255
00051.293	00051.493	00051.692	00051.892	00052.092	00052.292	00052.492	00052.692	cell = 256 to 263
00052.892	00053.092	00053.292	00053.492	00053.691	00053.891	00054.090	00054.290	cell = 264 to 271
00054.490	00054.690	00054.890	00055.090	00055.290	00055.489	00055.689	00055.888	cell = 272 to 279
00056.088	00056.287	00056.487	00056.686	00056.886	00057.085	00057.285	00057.485	cell = 280 to 287
00057.685	00057.885	00058.085	00058.285	00058.485	00058.685	00058.885	00059.086	cell = 288 to 295
00059.286	00059.487	00059.687	00059.888	00060.089	00060.289	00060.490	00060.691	cell = 296 to 303
00060.892	00061.093	00061.294	00061.494	00061.695	00061.896	00062.096	00062.297	cell = 304 to 311
00062.498	00062.698	00062.899	00063.099	00063.299	00063.500	00063.700	00063.900	cell = 312 to 319
00064.100	00064.300	00064.500	00064.699	00064.899	00065.099	00065.299	00065.499	cell = 320 to 327
00065.698	00065.898	00066.098	00066.298	00066.498	00066.698	00066.897	00067.097	cell = 328 to 335
00067.297	00067.497	00067.697	00067.897	00068.096	00068.296	00068.497	00068.697	cell = 336 to 343
00068.897	00069.098	00069.298	00069.497	00069.697	00069.897	00070.096	00070.296	cell = 344 to 351
00070.496	00070.695	00070.894	00071.094	00071.293	00071.493	00071.693	00071.892	cell = 352 to 359
00072.091	00072.291	00072.490	00072.689	00072.888	00073.088	00073.287	00073.487	cell = 360 to 367
00073.686	00073.886	00074.085	00074.284	00074.483	00074.682	00074.881	00075.080	cell = 368 to 375
00075.279	00075.478	00075.677	00075.876	00076.075	00076.274	00076.473	00076.672	cell = 376 to 383
