Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.197	00000.395	00000.592	00000.790	00000.988	00001.187	00001.385	cell = 0 to 7
00001.583	00001.782	00001.981	00002.180	00002.379	00002.578	00002.777	00002.976	cell = 8 to 15
00003.176	00003.375	00003.574	00003.773	00003.972	00004.172	00004.371	00004.570	cell = 16 to 23
00004.770	00004.970	00005.169	00005.369	00005.569	00005.769	00005.969	00006.169	cell = 24 to 31
00006.369	00006.570	00006.771	00006.971	00007.171	00007.371	00007.572	00007.772	cell = 32 to 39
00007.972	00008.173	00008.373	00008.573	00008.773	00008.973	00009.173	00009.373	cell = 40 to 47
00009.572	00009.772	00009.972	00010.172	00010.372	00010.571	00010.771	00010.970	cell = 48 to 55
00011.169	00011.369	00011.568	00011.767	00011.967	00012.167	00012.366	00012.566	cell = 56 to 63
00012.765	00012.965	00013.164	00013.364	00013.563	00013.763	00013.962	00014.161	cell = 64 to 71
00014.361	00014.561	00014.761	00014.961	00015.160	00015.360	00015.560	00015.761	cell = 72 to 79
00015.961	00016.161	00016.362	00016.563	00016.763	00016.964	00017.165	00017.365	cell = 80 to 87
00017.566	00017.767	00017.968	00018.170	00018.371	00018.573	00018.774	00018.976	cell = 88 to 95
00019.178	00019.380	00019.582	00019.784	00019.986	00020.188	00020.389	00020.591	cell = 96 to 103
00020.792	00020.994	00021.195	00021.396	00021.598	00021.799	00022.000	00022.201	cell = 104 to 111
00022.402	00022.603	00022.804	00023.005	00023.206	00023.407	00023.608	00023.809	cell = 112 to 119
00024.010	00024.211	00024.412	00024.613	00024.814	00025.014	00025.215	00025.416	cell = 120 to 127
00025.616	00025.817	00026.017	00026.218	00026.418	00026.619	00026.819	00027.020	cell = 128 to 135
00027.220	00027.421	00027.622	00027.823	00028.023	00028.224	00028.425	00028.626	cell = 136 to 143
00028.827	00029.028	00029.229	00029.431	00029.632	00029.833	00030.033	00030.234	cell = 144 to 151
00030.435	00030.636	00030.837	00031.037	00031.238	00031.439	00031.639	00031.839	cell = 152 to 159
00032.040	00032.240	00032.439	00032.639	00032.839	00033.039	00033.240	00033.440	cell = 160 to 167
00033.640	00033.840	00034.040	00034.240	00034.440	00034.640	00034.840	00035.040	cell = 168 to 175
00035.240	00035.440	00035.640	00035.840	00036.039	00036.239	00036.439	00036.639	cell = 176 to 183
00036.839	00037.039	00037.238	00037.438	00037.638	00037.838	00038.038	00038.238	cell = 184 to 191
00038.439	00038.639	00038.839	00039.039	00039.239	00039.439	00039.639	00039.840	cell = 192 to 199
00040.041	00040.241	00040.442	00040.642	00040.843	00041.043	00041.244	00041.445	cell = 200 to 207
00041.645	00041.846	00042.047	00042.247	00042.448	00042.648	00042.849	00043.049	cell = 208 to 215
00043.249	00043.450	00043.650	00043.850	00044.051	00044.251	00044.451	00044.652	cell = 216 to 223
00044.852	00045.053	00045.253	00045.453	00045.654	00045.854	00046.054	00046.254	cell = 224 to 231
00046.454	00046.654	00046.854	00047.054	00047.253	00047.453	00047.653	00047.853	cell = 232 to 239
00048.053	00048.253	00048.453	00048.653	00048.853	00049.053	00049.253	00049.452	cell = 240 to 247
00049.652	00049.852	00050.052	00050.252	00050.452	00050.652	00050.853	00051.053	cell = 248 to 255
00051.253	00051.454	00051.655	00051.856	00052.056	00052.257	00052.458	00052.659	cell = 256 to 263
00052.859	00053.060	00053.261	00053.461	00053.662	00053.862	00054.063	00054.263	cell = 264 to 271
00054.464	00054.665	00054.865	00055.066	00055.267	00055.467	00055.668	00055.869	cell = 272 to 279
00056.069	00056.270	00056.471	00056.672	00056.873	00057.074	00057.275	00057.476	cell = 280 to 287
00057.677	00057.878	00058.079	00058.280	00058.481	00058.682	00058.883	00059.084	cell = 288 to 295
00059.285	00059.487	00059.688	00059.889	00060.091	00060.292	00060.494	00060.695	cell = 296 to 303
00060.897	00061.098	00061.300	00061.502	00061.703	00061.905	00062.106	00062.307	cell = 304 to 311
00062.509	00062.711	00062.912	00063.114	00063.315	00063.516	00063.718	00063.919	cell = 312 to 319
00064.120	00064.322	00064.523	00064.724	00064.925	00065.126	00065.328	00065.529	cell = 320 to 327
00065.730	00065.931	00066.133	00066.334	00066.535	00066.737	00066.938	00067.140	cell = 328 to 335
00067.341	00067.542	00067.743	00067.944	00068.145	00068.346	00068.547	00068.748	cell = 336 to 343
00068.949	00069.149	00069.350	00069.551	00069.752	00069.952	00070.153	00070.354	cell = 344 to 351
00070.555	00070.755	00070.956	00071.156	00071.357	00071.557	00071.757	00071.957	cell = 352 to 359
00072.158	00072.358	00072.559	00072.759	00072.960	00073.160	00073.361	00073.561	cell = 360 to 367
00073.762	00073.962	00074.163	00074.363	00074.563	00074.763	00074.963	00075.163	cell = 368 to 375
00075.362	00075.562	00075.762	00075.961	00076.160	00076.359	00076.558	00076.757	cell = 376 to 383
00076.955	00077.154	00077.352	00077.550	00077.748	00077.946	00078.143	00078.341	cell = 384 to 391
00078.539	00078.736	00078.934	00079.131	00079.328	00079.526	00079.723	00079.920	cell = 392 to 399
00080.117	00080.314	00080.512	00080.709	00080.907	00081.104	00081.302	00081.500	cell = 400 to 407
00081.698	00081.897	00082.095	00082.293	00082.492	00082.690	00082.889	00083.088	cell = 408 to 415
00083.286	00083.485	00083.684	00083.882	00084.081	00084.280	00084.479	00084.678	cell = 416 to 423
00084.877	00085.077	00085.276	00085.475	00085.674	00085.873	00086.073	00086.272	cell = 424 to 431
00086.472	00086.671	00086.871	00087.071	00087.271	00087.470	00087.670	00087.870	cell = 432 to 439
00088.070	00088.271	00088.471	00088.672	00088.872	00089.073	00089.274	00089.475	cell = 440 to 447
00089.676	00089.877	00090.078	00090.279	00090.480	00090.681	00090.883	00091.084	cell = 448 to 455
00091.286	00091.488	00091.690	00091.893	00092.095	00092.297	00092.499	00092.702	cell = 456 to 463
00092.904	00093.107	00093.309	00093.512	00093.714	00093.917	00094.120	00094.322	cell = 464 to 471
00094.525	00094.728	00094.930	00095.133	00095.336	00095.538	00095.740	00095.943	cell = 472 to 479
00096.145	00096.348	00096.551	00096.753	00096.956	00097.159	00097.362	00097.565	cell = 480 to 487
00097.769	00097.972	00098.175	00098.378	00098.581	00098.784	00098.986	00099.189	cell = 488 to 495
00099.391	00099.593	00099.795	00099.996	00100.197	00100.397	00100.598	00100.798	cell = 496 to 503
00100.997	00101.197	00101.396	00101.595	00101.794	00101.992	00102.191	00102.390	cell = 504 to 511
00102.588	00102.786	00102.985	00103.183	00103.382	00103.581	00103.780	00103.980	cell = 512 to 519
00104.179	00104.378	00104.577	00104.776	00104.975	00105.174	00105.374	00105.573	cell = 520 to 527
00105.773	00105.972	00106.171	00106.370	00106.570	00106.769	00106.968	00107.167	cell = 528 to 535
00107.366	00107.564	00107.763	00107.962	00108.161	00108.359	00108.558	00108.756	cell = 536 to 543
00108.955	00109.153	00109.351	00109.550	00109.748	00109.946	00110.144	00110.342	cell = 544 to 551
00110.540	00110.737	00110.935	00111.132	00111.329	00111.526	00111.723	00111.920	cell = 552 to 559
00112.117	00112.313	00112.510	00112.706	00112.903	00113.099	00113.296	00113.492	cell = 560 to 567
00113.689	00113.885	00114.082	00114.279	00114.476	00114.673	00114.870	00115.067	cell = 568 to 575
00115.265	00115.462	00115.660	00115.858	00116.056	00116.254	00116.453	00116.651	cell = 576 to 583
00116.849	00117.048	00117.246	00117.445	00117.644	00117.843	00118.041	00118.241	cell = 584 to 591
00118.440	00118.639	00118.838	00119.038	00119.238	00119.438	00119.638	00119.839	cell = 592 to 599
00120.039	00120.239	00120.440	00120.641	00120.842	00121.043	00121.245	00121.446	cell = 600 to 607
00121.648	00121.849	00122.051	00122.252	00122.453	00122.655	00122.856	00123.058	cell = 608 to 615
00123.259	00123.460	00123.661	00123.861	00124.062	00124.263	00124.464	00124.664	cell = 616 to 623
00124.865	00125.065	00125.265	00125.466	00125.666	00125.866	00126.066	00126.266	cell = 624 to 631
00126.467	00126.667	00126.867	00127.068	00127.268	00127.469	00127.670	00127.870	cell = 632 to 639
00128.070	00128.270	00128.470	00128.669	00128.869	00129.070	00129.270	00129.469	cell = 640 to 647
