Calibration values (ps) from cell 0 to 1024 :

00068.839	00069.039	00069.240	00069.440	00069.641	00069.841	00070.042	00070.242	cell = 344 to 351
00070.443	00070.643	00070.844	00071.044	00071.245	00071.445	00071.646	00071.846	cell = 352 to 359
00072.047	00072.247	00072.448	00072.648	00072.849	00073.049	00073.249	00073.449	cell = 360 to 367
00073.649	00073.849	00074.049	00074.249	00074.449	00074.649	00074.849	00075.049	cell = 368 to 375
00075.248	00075.448	00075.648	00075.847	00076.046	00076.246	00076.445	00076.645	cell = 376 to 383
00076.845	00077.044	00077.243	00077.443	00077.642	00077.841	00078.040	00078.239	cell = 384 to 391
00078.439	00078.638	00078.838	00079.037	00079.236	00079.436	00079.635	00079.835	cell = 392 to 399
00080.035	00080.235	00080.435	00080.635	00080.835	00081.036	00081.236	00081.437	cell = 400 to 407
00081.637	00081.837	00082.037	00082.237	00082.437	00082.637	00082.837	00083.037	cell = 408 to 415
00083.237	00083.437	00083.637	00083.836	00084.036	00084.235	00084.435	00084.635	cell = 416 to 423
00084.835	00085.035	00085.234	00085.434	00085.634	00085.834	00086.034	00086.234	cell = 424 to 431
00086.434	00086.634	00086.834	00087.034	00087.234	00087.434	00087.634	00087.834	cell = 432 to 439
00088.034	00088.234	00088.434	00088.634	00088.835	00089.035	00089.236	00089.437	cell = 440 to 447
00089.637	00089.838	00090.038	00090.239	00090.439	00090.639	00090.840	00091.040	cell = 448 to 455
00091.241	00091.441	00091.642	00091.842	00092.042	00092.242	00092.442	00092.642	cell = 456 to 463
00092.842	00093.042	00093.243	00093.443	00093.643	00093.843	00094.044	00094.244	cell = 464 to 471
00094.445	00094.645	00094.846	00095.047	00095.248	00095.449	00095.650	00095.851	cell = 472 to 479
00096.052	00096.254	00096.455	00096.657	00096.858	00097.060	00097.261	00097.463	cell = 480 to 487
00097.665	00097.867	00098.069	00098.271	00098.473	00098.674	00098.875	00099.077	cell = 488 to 495
00099.278	00099.479	00099.680	00099.880	00100.080	00100.279	00100.479	00100.678	cell = 496 to 503
00100.876	00101.075	00101.274	00101.472	00101.671	00101.870	00102.069	00102.267	cell = 504 to 511
00102.466	00102.665	00102.863	00103.062	00103.261	00103.460	00103.660	00103.859	cell = 512 to 519
00104.059	00104.258	00104.458	00104.657	00104.856	00105.055	00105.255	00105.454	cell = 520 to 527
00105.653	00105.852	00106.051	00106.250	00106.449	00106.648	00106.847	00107.046	cell = 528 to 535
00107.246	00107.445	00107.645	00107.844	00108.044	00108.244	00108.443	00108.643	cell = 536 to 543
00108.842	00109.041	00109.240	00109.440	00109.639	00109.839	00110.038	00110.238	cell = 544 to 551
00110.437	00110.637	00110.837	00111.037	00111.236	00111.436	00111.636	00111.836	cell = 552 to 559
00112.037	00112.237	00112.438	00112.639	00112.839	00113.040	00113.241	00113.442	cell = 560 to 567
00113.643	00113.843	00114.044	00114.244	00114.445	00114.645	00114.846	00115.046	cell = 568 to 575
00115.247	00115.447	00115.647	00115.847	00116.047	00116.247	00116.446	00116.646	cell = 576 to 583
00116.846	00117.045	00117.244	00117.443	00117.642	00117.842	00118.041	00118.240	cell = 584 to 591
00118.440	00118.639	00118.839	00119.039	00119.238	00119.438	00119.638	00119.838	cell = 592 to 599
00120.039	00120.239	00120.440	00120.640	00120.841	00121.042	00121.243	00121.444	cell = 600 to 607
00121.645	00121.846	00122.047	00122.248	00122.449	00122.650	00122.851	00123.052	cell = 608 to 615
00123.253	00123.454	00123.654	00123.855	00124.056	00124.256	00124.457	00124.658	cell = 616 to 623
00124.859	00125.060	00125.260	00125.461	00125.662	00125.863	00126.064	00126.265	cell = 624 to 631
00126.466	00126.667	00126.868	00127.069	00127.270	00127.471	00127.671	00127.872	cell = 632 to 639
00128.073	00128.273	00128.474	00128.675	00128.875	00129.076	00129.276	00129.477	cell = 640 to 647
00129.677	00129.878	00130.079	00130.280	00130.480	00130.681	00130.882	00131.082	cell = 648 to 655
00131.283	00131.483	00131.683	00131.884	00132.084	00132.284	00132.484	00132.684	cell = 656 to 663
00132.884	00133.084	00133.284	00133.484	00133.684	00133.883	00134.083	00134.283	cell = 664 to 671
00134.482	00134.682	00134.882	00135.081	00135.281	00135.480	00135.680	00135.880	cell = 672 to 679
00136.080	00136.281	00136.481	00136.681	00136.882	00137.082	00137.282	00137.482	cell = 680 to 687
00137.683	00137.883	00138.083	00138.283	00138.483	00138.682	00138.882	00139.082	cell = 688 to 695
00139.282	00139.481	00139.681	00139.881	00140.080	00140.280	00140.479	00140.679	cell = 696 to 703
00140.879	00141.079	00141.278	00141.478	00141.677	00141.877	00142.076	00142.276	cell = 704 to 711
00142.475	00142.675	00142.875	00143.074	00143.274	00143.474	00143.674	00143.874	cell = 712 to 719
00144.074	00144.274	00144.474	00144.674	00144.873	00145.073	00145.273	00145.473	cell = 720 to 727
00145.673	00145.873	00146.073	00146.273	00146.473	00146.673	00146.873	00147.073	cell = 728 to 735
00147.273	00147.473	00147.673	00147.873	00148.073	00148.273	00148.473	00148.673	cell = 736 to 743
00148.873	00149.073	00149.273	00149.473	00149.672	00149.872	00150.072	00150.272	cell = 744 to 751
00150.472	00150.672	00150.872	00151.072	00151.272	00151.472	00151.672	00151.872	cell = 752 to 759
00152.072	00152.272	00152.471	00152.671	00152.871	00153.071	00153.271	00153.471	cell = 760 to 767
00153.672	00153.872	00154.073	00154.273	00154.474	00154.675	00154.876	00155.077	cell = 768 to 775
00155.277	00155.478	00155.679	00155.880	00156.080	00156.281	00156.481	00156.681	cell = 776 to 783
00156.881	00157.082	00157.282	00157.482	00157.683	00157.883	00158.084	00158.284	cell = 784 to 791
00158.484	00158.685	00158.885	00159.086	00159.286	00159.487	00159.687	00159.887	cell = 792 to 799
00160.087	00160.287	00160.487	00160.687	00160.887	00161.087	00161.287	00161.487	cell = 800 to 807
00161.688	00161.888	00162.088	00162.288	00162.488	00162.688	00162.888	00163.088	cell = 808 to 815
00163.288	00163.488	00163.688	00163.887	00164.087	00164.287	00164.486	00164.686	cell = 816 to 823
00164.886	00165.086	00165.286	00165.485	00165.684	00165.884	00166.083	00166.282	cell = 824 to 831
00166.482	00166.681	00166.881	00167.080	00167.280	00167.479	00167.679	00167.878	cell = 832 to 839
00168.078	00168.277	00168.477	00168.676	00168.876	00169.075	00169.275	00169.474	cell = 840 to 847
00169.673	00169.873	00170.072	00170.272	00170.471	00170.670	00170.870	00171.070	cell = 848 to 855
00171.269	00171.469	00171.669	00171.868	00172.068	00172.268	00172.467	00172.667	cell = 856 to 863
00172.867	00173.067	00173.266	00173.466	00173.666	00173.866	00174.065	00174.265	cell = 864 to 871
00174.464	00174.663	00174.862	00175.061	00175.260	00175.459	00175.658	00175.857	cell = 872 to 879
00176.056	00176.255	00176.455	00176.654	00176.853	00177.053	00177.252	00177.451	cell = 880 to 887
00177.651	00177.850	00178.049	00178.248	00178.447	00178.646	00178.846	00179.045	cell = 888 to 895
00179.244	00179.444	00179.643	00179.843	00180.042	00180.242	00180.442	00180.642	cell = 896 to 903
00180.842	00181.042	00181.242	00181.442	00181.642	00181.842	00182.042	00182.243	cell = 904 to 911
00182.444	00182.644	00182.845	00183.046	00183.247	00183.447	00183.648	00183.849	cell = 912 to 919
00184.051	00184.252	00184.453	00184.654	00184.856	00185.057	00185.258	00185.459	cell = 920 to 927
00185.660	00185.861	00186.062	00186.262	00186.463	00186.663	00186.863	00187.064	cell = 928 to 935
00187.264	00187.464	00187.664	00187.864	00188.064	00188.264	00188.464	00188.664	cell = 936 to 943
00188.864	00189.064	00189.264	00189.464	00189.664	00189.863	00190.063	00190.262	cell = 944 to 951
00190.462	00190.661	00190.860	00191.060	00191.259	00191.458	00191.657	00191.856	cell = 952 to 959
00192.055	00192.254	00192.454	00192.653	00192.852	00193.051	00193.250	00193.449	cell = 960 to 967
00193.648	00193.848	00194.047	00194.246	00194.446	00194.645	00194.845	00195.045	cell = 968 to 975
00195.244	00195.444	00195.644	00195.843	00196.043	00196.243	00196.442	00196.642	cell = 976 to 983
00196.841	00197.041	00197.240	00197.440	00197.640	00197.840	00198.040	00198.240	cell = 984 to 991
00198.440	00198.640	00198.841	00199.041	00199.241	00199.441	00199.641	00199.841	cell = 992 to 999
00200.041	00200.241	00200.441	00200.641	00200.841	00201.041	00201.240	00201.440	cell = 1000 to 1007
00201.639	00201.837	00202.036	00202.235	00202.433	00202.631	00202.829	00203.027	cell = 1008 to 1015
00203.224	00203.422	00203.619	00203.817	00204.013	00204.210	00204.407	00204.603	cell = 1016 to 1023
