Calibration values (ps) from cell 0 to 1024 :

00035.075	00035.276	00035.476	00035.676	00035.876	00036.076	00036.276	00036.476	cell = 176 to 183
00036.676	00036.877	00037.077	00037.277	00037.477	00037.677	00037.877	00038.077	cell = 184 to 191
00038.278	00038.478	00038.678	00038.878	00039.078	00039.279	00039.479	00039.680	cell = 192 to 199
00039.881	00040.081	00040.282	00040.482	00040.683	00040.883	00041.084	00041.285	cell = 200 to 207
00041.486	00041.686	00041.887	00042.088	00042.288	00042.489	00042.689	00042.890	cell = 208 to 215
00043.091	00043.292	00043.493	00043.694	00043.895	00044.095	00044.296	00044.497	cell = 216 to 223
00044.697	00044.898	00045.098	00045.299	00045.500	00045.700	00045.901	00046.101	cell = 224 to 231
00046.301	00046.502	00046.702	00046.903	00047.103	00047.303	00047.504	00047.704	cell = 232 to 239
00047.905	00048.106	00048.307	00048.508	00048.709	00048.910	00049.111	00049.312	cell = 240 to 247
00049.513	00049.714	00049.915	00050.115	00050.316	00050.517	00050.717	00050.918	cell = 248 to 255
00051.118	00051.319	00051.519	00051.720	00051.921	00052.122	00052.323	00052.524	cell = 256 to 263
00052.725	00052.926	00053.127	00053.327	00053.528	00053.728	00053.928	00054.129	cell = 264 to 271
00054.329	00054.530	00054.730	00054.930	00055.131	00055.331	00055.532	00055.732	cell = 272 to 279
00055.933	00056.133	00056.333	00056.534	00056.734	00056.934	00057.134	00057.334	cell = 280 to 287
00057.534	00057.735	00057.935	00058.136	00058.336	00058.536	00058.736	00058.937	cell = 288 to 295
00059.137	00059.338	00059.538	00059.738	00059.939	00060.139	00060.339	00060.540	cell = 296 to 303
00060.740	00060.941	00061.141	00061.342	00061.542	00061.743	00061.943	00062.144	cell = 304 to 311
00062.345	00062.546	00062.747	00062.948	00063.149	00063.349	00063.550	00063.751	cell = 312 to 319
00063.951	00064.152	00064.353	00064.554	00064.756	00064.957	00065.159	00065.360	cell = 320 to 327
00065.561	00065.763	00065.964	00066.166	00066.367	00066.569	00066.770	00066.972	cell = 328 to 335
00067.173	00067.374	00067.576	00067.777	00067.978	00068.178	00068.379	00068.580	cell = 336 to 343
00068.780	00068.981	00069.182	00069.383	00069.583	00069.784	00069.984	00070.185	cell = 344 to 351
00070.385	00070.586	00070.786	00070.987	00071.187	00071.388	00071.588	00071.788	cell = 352 to 359
00071.989	00072.189	00072.389	00072.590	00072.790	00072.990	00073.191	00073.392	cell = 360 to 367
00073.592	00073.793	00073.994	00074.195	00074.396	00074.597	00074.798	00074.999	cell = 368 to 375
00075.200	00075.401	00075.602	00075.803	00076.004	00076.205	00076.406	00076.607	cell = 376 to 383
00076.808	00077.009	00077.210	00077.411	00077.611	00077.812	00078.012	00078.213	cell = 384 to 391
00078.414	00078.614	00078.816	00079.017	00079.218	00079.419	00079.621	00079.822	cell = 392 to 399
00080.024	00080.226	00080.428	00080.630	00080.832	00081.035	00081.238	00081.441	cell = 400 to 407
00081.644	00081.846	00082.049	00082.252	00082.454	00082.657	00082.860	00083.063	cell = 408 to 415
00083.265	00083.468	00083.670	00083.873	00084.075	00084.277	00084.479	00084.681	cell = 416 to 423
00084.882	00085.084	00085.286	00085.487	00085.688	00085.889	00086.091	00086.292	cell = 424 to 431
00086.493	00086.694	00086.895	00087.096	00087.296	00087.497	00087.698	00087.899	cell = 432 to 439
00088.100	00088.301	00088.502	00088.703	00088.904	00089.104	00089.305	00089.506	cell = 440 to 447
00089.707	00089.908	00090.109	00090.310	00090.511	00090.712	00090.913	00091.115	cell = 448 to 455
00091.316	00091.517	00091.718	00091.920	00092.121	00092.322	00092.523	00092.724	cell = 456 to 463
00092.925	00093.126	00093.327	00093.528	00093.728	00093.929	00094.129	00094.329	cell = 464 to 471
00094.530	00094.730	00094.930	00095.131	00095.331	00095.532	00095.732	00095.933	cell = 472 to 479
00096.134	00096.336	00096.537	00096.738	00096.940	00097.142	00097.344	00097.546	cell = 480 to 487
00097.748	00097.950	00098.152	00098.354	00098.556	00098.757	00098.958	00099.160	cell = 488 to 495
00099.361	00099.562	00099.763	00099.963	00100.163	00100.362	00100.561	00100.760	cell = 496 to 503
00100.958	00101.156	00101.354	00101.552	00101.750	00101.948	00102.146	00102.344	cell = 504 to 511
00102.541	00102.739	00102.937	00103.135	00103.333	00103.531	00103.729	00103.927	cell = 512 to 519
00104.126	00104.325	00104.524	00104.723	00104.921	00105.120	00105.320	00105.519	cell = 520 to 527
00105.718	00105.918	00106.118	00106.317	00106.517	00106.717	00106.917	00107.117	cell = 528 to 535
00107.318	00107.518	00107.718	00107.918	00108.119	00108.319	00108.520	00108.720	cell = 536 to 543
00108.920	00109.121	00109.321	00109.522	00109.722	00109.923	00110.123	00110.323	cell = 544 to 551
00110.524	00110.724	00110.924	00111.124	00111.325	00111.525	00111.725	00111.925	cell = 552 to 559
00112.125	00112.326	00112.526	00112.727	00112.927	00113.128	00113.328	00113.529	cell = 560 to 567
00113.730	00113.931	00114.132	00114.333	00114.534	00114.735	00114.935	00115.136	cell = 568 to 575
00115.337	00115.537	00115.738	00115.938	00116.138	00116.338	00116.538	00116.738	cell = 576 to 583
00116.937	00117.137	00117.337	00117.536	00117.736	00117.936	00118.135	00118.335	cell = 584 to 591
00118.536	00118.736	00118.936	00119.136	00119.336	00119.536	00119.735	00119.936	cell = 592 to 599
00120.136	00120.337	00120.537	00120.738	00120.939	00121.140	00121.342	00121.543	cell = 600 to 607
00121.745	00121.946	00122.148	00122.349	00122.551	00122.752	00122.953	00123.154	cell = 608 to 615
00123.355	00123.556	00123.757	00123.958	00124.159	00124.360	00124.561	00124.762	cell = 616 to 623
00124.963	00125.163	00125.364	00125.565	00125.765	00125.966	00126.166	00126.366	cell = 624 to 631
00126.567	00126.767	00126.967	00127.167	00127.367	00127.567	00127.767	00127.967	cell = 632 to 639
00128.167	00128.367	00128.567	00128.767	00128.967	00129.167	00129.366	00129.566	cell = 640 to 647
00129.766	00129.966	00130.166	00130.366	00130.566	00130.766	00130.966	00131.166	cell = 648 to 655
00131.366	00131.566	00131.767	00131.967	00132.167	00132.367	00132.567	00132.767	cell = 656 to 663
00132.967	00133.167	00133.366	00133.566	00133.766	00133.966	00134.166	00134.366	cell = 664 to 671
00134.566	00134.766	00134.966	00135.166	00135.366	00135.566	00135.766	00135.967	cell = 672 to 679
00136.167	00136.367	00136.568	00136.768	00136.969	00137.169	00137.370	00137.570	cell = 680 to 687
00137.770	00137.970	00138.170	00138.370	00138.570	00138.770	00138.970	00139.170	cell = 688 to 695
00139.370	00139.570	00139.770	00139.970	00140.170	00140.369	00140.569	00140.769	cell = 696 to 703
00140.969	00141.168	00141.368	00141.568	00141.767	00141.967	00142.167	00142.367	cell = 704 to 711
00142.567	00142.767	00142.967	00143.167	00143.367	00143.567	00143.768	00143.968	cell = 712 to 719
00144.169	00144.369	00144.570	00144.771	00144.971	00145.171	00145.372	00145.572	cell = 720 to 727
00145.773	00145.974	00146.174	00146.375	00146.575	00146.775	00146.976	00147.176	cell = 728 to 735
00147.377	00147.577	00147.778	00147.978	00148.179	00148.380	00148.580	00148.781	cell = 736 to 743
00148.982	00149.183	00149.384	00149.585	00149.787	00149.988	00150.189	00150.390	cell = 744 to 751
00150.591	00150.792	00150.993	00151.194	00151.394	00151.595	00151.796	00151.997	cell = 752 to 759
00152.198	00152.399	00152.600	00152.800	00153.001	00153.201	00153.402	00153.602	cell = 760 to 767
00153.802	00154.002	00154.203	00154.403	00154.603	00154.803	00155.003	00155.203	cell = 768 to 775
00155.402	00155.602	00155.802	00156.002	00156.202	00156.401	00156.601	00156.801	cell = 776 to 783
00157.001	00157.201	00157.400	00157.600	00157.800	00158.000	00158.199	00158.399	cell = 784 to 791
00158.599	00158.799	00158.999	00159.199	00159.399	00159.599	00159.800	00160.000	cell = 792 to 799
00160.200	00160.401	00160.601	00160.802	00161.002	00161.203	00161.403	00161.604	cell = 800 to 807
00161.804	00162.004	00162.204	00162.404	00162.604	00162.804	00163.004	00163.204	cell = 808 to 815
00163.403	00163.603	00163.803	00164.002	00164.201	00164.400	00164.599	00164.799	cell = 816 to 823
00164.998	00165.197	00165.397	00165.596	00165.795	00165.995	00166.195	00166.394	cell = 824 to 831
00166.594	00166.794	00166.993	00167.193	00167.393	00167.592	00167.791	00167.991	cell = 832 to 839
00168.191	00168.390	00168.590	00168.789	00168.988	00169.187	00169.386	00169.585	cell = 840 to 847
00169.784	00169.983	00170.181	00170.380	00170.579	00170.777	00170.976	00171.174	cell = 848 to 855
00171.373	00171.571	00171.770	00171.969	00172.167	00172.366	00172.565	00172.764	cell = 856 to 863
00172.963	00173.162	00173.361	00173.560	00173.759	00173.958	00174.157	00174.357	cell = 864 to 871
00174.556	00174.755	00174.955	00175.154	00175.354	00175.553	00175.753	00175.952	cell = 872 to 879
00176.152	00176.351	00176.550	00176.749	00176.948	00177.148	00177.347	00177.546	cell = 880 to 887
00177.745	00177.944	00178.143	00178.342	00178.541	00178.740	00178.939	00179.138	cell = 888 to 895
00179.337	00179.536	00179.734	00179.933	00180.131	00180.330	00180.528	00180.727	cell = 896 to 903
00180.925	00181.124	00181.323	00181.522	00181.721	00181.921	00182.120	00182.320	cell = 904 to 911
00182.520	00182.719	00182.919	00183.119	00183.318	00183.518	00183.718	00183.918	cell = 912 to 919
00184.119	00184.319	00184.520	00184.720	00184.921	00185.121	00185.321	00185.521	cell = 920 to 927
00185.721	00185.920	00186.120	00186.319	00186.518	00186.718	00186.917	00187.117	cell = 928 to 935
00187.316	00187.515	00187.715	00187.914	00188.113	00188.312	00188.511	00188.710	cell = 936 to 943
00188.909	00189.108	00189.307	00189.506	00189.705	00189.905	00190.104	00190.303	cell = 944 to 951
00190.502	00190.701	00190.900	00191.099	00191.297	00191.496	00191.695	00191.893	cell = 952 to 959
00192.092	00192.290	00192.489	00192.687	00192.886	00193.084	00193.283	00193.482	cell = 960 to 967
00193.681	00193.879	00194.078	00194.277	00194.475	00194.673	00194.872	00195.070	cell = 968 to 975
00195.269	00195.467	00195.665	00195.864	00196.062	00196.261	00196.459	00196.658	cell = 976 to 983
00196.857	00197.056	00197.254	00197.453	00197.652	00197.851	00198.050	00198.249	cell = 984 to 991
00198.448	00198.647	00198.846	00199.045	00199.244	00199.444	00199.643	00199.843	cell = 992 to 999
00200.042	00200.242	00200.442	00200.641	00200.840	00201.040	00201.239	00201.438	cell = 1000 to 1007
00201.637	00201.835	00202.034	00202.232	00202.430	00202.628	00202.826	00203.024	cell = 1008 to 1015
00203.222	00203.419	00203.617	00203.814	00204.012	00204.209	00204.406	00204.603	cell = 1016 to 1023
