Calibration values (ps) from cell 0 to 1024 :

00136.153	00136.354	00136.555	00136.756	00136.957	00137.158	00137.358	00137.559	cell = 680 to 687
00137.760	00137.960	00138.161	00138.361	00138.562	00138.762	00138.962	00139.163	cell = 688 to 695
00139.363	00139.563	00139.764	00139.964	00140.164	00140.365	00140.565	00140.766	cell = 696 to 703
00140.966	00141.166	00141.366	00141.566	00141.766	00141.966	00142.166	00142.366	cell = 704 to 711
00142.566	00142.766	00142.966	00143.166	00143.366	00143.566	00143.766	00143.967	cell = 712 to 719
00144.167	00144.367	00144.567	00144.767	00144.967	00145.167	00145.367	00145.568	cell = 720 to 727
00145.768	00145.968	00146.168	00146.368	00146.568	00146.768	00146.969	00147.169	cell = 728 to 735
00147.369	00147.569	00147.769	00147.969	00148.169	00148.369	00148.569	00148.769	cell = 736 to 743
00148.969	00149.169	00149.370	00149.570	00149.769	00149.969	00150.169	00150.369	cell = 744 to 751
00150.570	00150.770	00150.971	00151.171	00151.371	00151.571	00151.772	00151.972	cell = 752 to 759
00152.172	00152.372	00152.572	00152.772	00152.972	00153.172	00153.372	00153.572	cell = 760 to 767
00153.772	00153.971	00154.171	00154.371	00154.570	00154.770	00154.970	00155.169	cell = 768 to 775
00155.369	00155.568	00155.767	00155.967	00156.166	00156.365	00156.565	00156.764	cell = 776 to 783
00156.964	00157.164	00157.363	00157.563	00157.763	00157.962	00158.162	00158.362	cell = 784 to 791
00158.562	00158.761	00158.961	00159.161	00159.361	00159.561	00159.761	00159.961	cell = 792 to 799
00160.161	00160.361	00160.561	00160.761	00160.961	00161.160	00161.360	00161.561	cell = 800 to 807
00161.761	00161.961	00162.161	00162.361	00162.561	00162.761	00162.961	00163.161	cell = 808 to 815
00163.361	00163.560	00163.760	00163.960	00164.159	00164.359	00164.559	00164.758	cell = 816 to 823
00164.958	00165.158	00165.357	00165.557	00165.756	00165.956	00166.156	00166.355	cell = 824 to 831
00166.554	00166.754	00166.953	00167.152	00167.351	00167.551	00167.751	00167.950	cell = 832 to 839
00168.150	00168.349	00168.549	00168.748	00168.947	00169.146	00169.345	00169.544	cell = 840 to 847
00169.743	00169.943	00170.142	00170.340	00170.539	00170.737	00170.936	00171.134	cell = 848 to 855
00171.332	00171.531	00171.729	00171.927	00172.125	00172.323	00172.521	00172.719	cell = 856 to 863
00172.918	00173.116	00173.314	00173.512	00173.711	00173.909	00174.108	00174.306	cell = 864 to 871
00174.505	00174.703	00174.902	00175.100	00175.299	00175.498	00175.696	00175.895	cell = 872 to 879
00176.094	00176.292	00176.491	00176.689	00176.887	00177.086	00177.284	00177.482	cell = 880 to 887
00177.681	00177.879	00178.078	00178.277	00178.475	00178.674	00178.872	00179.071	cell = 888 to 895
00179.270	00179.468	00179.667	00179.865	00180.063	00180.262	00180.460	00180.658	cell = 896 to 903
00180.857	00181.056	00181.255	00181.454	00181.653	00181.852	00182.051	00182.250	cell = 904 to 911
00182.450	00182.649	00182.849	00183.049	00183.249	00183.449	00183.650	00183.850	cell = 912 to 919
00184.051	00184.251	00184.452	00184.652	00184.853	00185.053	00185.254	00185.454	cell = 920 to 927
00185.654	00185.854	00186.054	00186.254	00186.454	00186.654	00186.854	00187.054	cell = 928 to 935
00187.254	00187.454	00187.653	00187.853	00188.053	00188.253	00188.453	00188.652	cell = 936 to 943
00188.852	00189.052	00189.252	00189.452	00189.651	00189.851	00190.051	00190.251	cell = 944 to 951
00190.450	00190.650	00190.850	00191.050	00191.251	00191.451	00191.651	00191.851	cell = 952 to 959
00192.051	00192.251	00192.452	00192.652	00192.852	00193.052	00193.252	00193.452	cell = 960 to 967
00193.652	00193.851	00194.051	00194.250	00194.449	00194.649	00194.848	00195.048	cell = 968 to 975
00195.248	00195.447	00195.647	00195.846	00196.046	00196.246	00196.446	00196.646	cell = 976 to 983
00196.846	00197.045	00197.245	00197.445	00197.644	00197.844	00198.043	00198.243	cell = 984 to 991
00198.443	00198.642	00198.842	00199.041	00199.241	00199.441	00199.641	00199.840	cell = 992 to 999
00200.040	00200.240	00200.440	00200.640	00200.840	00201.039	00201.238	00201.438	cell = 1000 to 1007
00201.637	00201.836	00202.034	00202.233	00202.431	00202.630	00202.828	00203.026	cell = 1008 to 1015
00203.223	00203.421	00203.618	00203.816	00204.013	00204.209	00204.406	00204.603	cell = 1016 to 1023
